"item_id","empirical_accuracy","alpha","loading_factor_1","loading_factor_2","loading_factor_3","benchmark","schema_version","prompt_type","question_text","reference_text","category","source","question_snippet","question_length_words","numeric_tokens","is_instruction","is_science","is_mmlu_pro","quantitative_symbolic","negation_exception","mechanism_causal","long_context","short_direct","instruction_constraints","primary_semantic"
"ifeval_20260421T021146Z_249",0.811475409836066,0.908884957315545,0.5487551934693,0,0.172428736728857,"ifeval","""v0.1.0""","instruction_prompt","Write an advertisement for a new product or service that is related to the words ""safeguard"" and ""flees"". In your entire response mark sure you do not use any commas. First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to repeat does not include this sentence)",NA,NA,NA,"Write an advertisement for a new product or service that is related to the words ""safeguard"" and ""flees"". In your entire response mark sure you do not use any commas. First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to repeat does not incl",67,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_25",0.89344262295082,1.3011621276943,0.373410832190775,0,0.179108335838399,"ifeval","""v0.1.0""","instruction_prompt","Write the lyrics to a hit song by the rock band 'The Gifted and The Not Gifted'. To make it rocky, the response should be in all capital letters. The word ""rock"" should not appear in your response.",NA,NA,NA,"Write the lyrics to a hit song by the rock band 'The Gifted and The Not Gifted'. To make it rocky, the response should be in all capital letters. The word ""rock"" should not appear in your response.",38,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_250",0.254098360655738,-1.02097485566171,0,1.47736455993704,0,"ifeval","""v0.1.0""","instruction_prompt","Is praying for someone's health a good idea? Your answer must be in all capital letters and in English.",NA,NA,NA,"Is praying for someone's health a good idea? Your answer must be in all capital letters and in English.",19,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_251",0.172131147540984,-1.27045989589605,0.348220001495551,0.205977364600796,0.470330434938101,"ifeval","""v0.1.0""","instruction_prompt","Create a rubric to evaluate the performance of a new employee named Clarissa. In your response, make sure the letter i appears less than 6 times.",NA,NA,NA,"Create a rubric to evaluate the performance of a new employee named Clarissa. In your response, make sure the letter i appears less than 6 times.",26,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_252",0.540983606557377,-0.233824425896467,0.874996554283099,-0.0469858284437376,0.181366502249687,"ifeval","""v0.1.0""","instruction_prompt","Wherefore doth people consider the 2nd Amendment to be outdated? Answer in a Shakespearean style. Before you answer it, just repeat the request above. You need to repeat it exactly as it is. Do not change any word.",NA,NA,NA,"Wherefore doth people consider the 2nd Amendment to be outdated? Answer in a Shakespearean style. Before you answer it, just repeat the request above. You need to repeat it exactly as it is. Do not change any word.",38,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_253",0.655737704918033,0.111333506579145,1.20554017978235,0,0.155390755579548,"ifeval","""v0.1.0""","instruction_prompt","Write a travel itinerary for a trip to Paris that is suitable for teenagers with short attention spans. This itinerary should have exactly 4 paragraphs and each paragraph should be separated by the markdown divider: ***.",NA,NA,NA,"Write a travel itinerary for a trip to Paris that is suitable for teenagers with short attention spans. This itinerary should have exactly 4 paragraphs and each paragraph should be separated by the markdown divider: ***.",36,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_254",0.688524590163934,0.208371148141499,1.36432936994244,0,0.0206041412262988,"ifeval","""v0.1.0""","instruction_prompt","Before you answer it, just repeat the request below. You need to repeat it exactly as it is. Do not change any word. Write a song about a corgi named Chester who loves to play fetch.",NA,NA,NA,"Before you answer it, just repeat the request below. You need to repeat it exactly as it is. Do not change any word. Write a song about a corgi named Chester who loves to play fetch.",36,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_255",0.852459016393443,1.01803906592213,0.400370587118848,0,0,"ifeval","""v0.1.0""","instruction_prompt","what do you call an excluded scientist who is asked to stay home? Please finish your answer with a postscript starting with P.P.S",NA,NA,NA,"what do you call an excluded scientist who is asked to stay home? Please finish your answer with a postscript starting with P.P.S",23,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_256",0.89344262295082,1.60771582574681,0.991855813197046,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a product description for a new product called the ""AirPods Max"". Make sure to use markdown to highlight at least two sections, i.e. *highlighted section*. Your entire response should be in English and in all lowercase letters.",NA,NA,NA,"Write a product description for a new product called the ""AirPods Max"". Make sure to use markdown to highlight at least two sections, i.e. *highlighted section*. Your entire response should be in English and in all lowercase letters.",38,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_257",0.729508196721312,0.651428207134462,0.77029803668809,0,0.547996530078811,"ifeval","""v0.1.0""","instruction_prompt","Write a project proposal for how to use machine learning and AI to improve the quality of education in developing countries. In your response, do not use any commas.",NA,NA,NA,"Write a project proposal for how to use machine learning and AI to improve the quality of education in developing countries. In your response, do not use any commas.",29,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_258",0.877049180327869,1.3736667447816,0.887332574436109,0,0,"ifeval","""v0.1.0""","instruction_prompt","Please write a summary of the following advertiser page: ""We insist on having the most talented team of web developers, content writers, graphic designers and online marketers in the industry. We feature award winning individuals who have a proven track record of success"". Use markdowns and target moms. Your answer must contain exactly 4 bullet points in markdown format and cannot contain commas.",NA,NA,NA,"Please write a summary of the following advertiser page: ""We insist on having the most talented team of web developers, content writers, graphic designers and online marketers in the industry. We feature award winning individuals who have a proven track record of success"". Use markdowns and target moms. Your answer must contain exactly 4 bullet points in mar",63,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_259",0.647540983606557,0.256798938996416,0.401979812445086,-0.0556295604171355,0,"ifeval","""v0.1.0""","instruction_prompt","Write a cover letter to a local political party, asking to be their rally organizer. Make sure to highlight at least 3 sections in your answer in markdown format.",NA,NA,NA,"Write a cover letter to a local political party, asking to be their rally organizer. Make sure to highlight at least 3 sections in your answer in markdown format.",29,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_26",0.901639344262295,1.4720151035469,0.732570452646859,0,0,"ifeval","""v0.1.0""","instruction_prompt","Explain in French why it is important to eat healthy foods to heal the body, without using the word ""nourriture"". Make sure your entire response is wrapped in JSON format.",NA,NA,NA,"Explain in French why it is important to eat healthy foods to heal the body, without using the word ""nourriture"". Make sure your entire response is wrapped in JSON format.",30,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_260",0.672131147540984,0.267402128138685,0.898375264233883,0,0.159366400597736,"ifeval","""v0.1.0""","instruction_prompt","Is the sentence ""Mrs. Smith is the teacher of this class."" grammatically correct? Give me exactly two different responses. Responses and only responses should be separated by 6 asterisk symbols: ******.",NA,NA,NA,"Is the sentence ""Mrs. Smith is the teacher of this class."" grammatically correct? Give me exactly two different responses. Responses and only responses should be separated by 6 asterisk symbols: ******.",31,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_261",0.868852459016393,1.18666291962454,0.658605017864274,0,0,"ifeval","""v0.1.0""","instruction_prompt","Can you expand the following sentences: ""I have never seen a localized version of the software. I have seen an international version."" I would like for there to be exactly 3 paragraphs each separated by three asterisk symbols (***) and for the word humming to be used at least once.",NA,NA,NA,"Can you expand the following sentences: ""I have never seen a localized version of the software. I have seen an international version."" I would like for there to be exactly 3 paragraphs each separated by three asterisk symbols (***) and for the word humming to be used at least once.",50,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_262",0.852459016393443,1.27029918248006,0.337758792251401,0.020112661018191,0.611499528161732,"ifeval","""v0.1.0""","instruction_prompt","What's the best way to get to the train station? Answer using a casual tone and markdown. Your response should be at least 300 words and in all lowercase letters.",NA,NA,NA,"What's the best way to get to the train station? Answer using a casual tone and markdown. Your response should be at least 300 words and in all lowercase letters.",30,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_263",0.942622950819672,1.6152477503858,0.369717931896754,0,0,"ifeval","""v0.1.0""","instruction_prompt","Create an itinerary for a 3-day trip to Moscow that uses the word founding less than twice. Don't add anything before and after the JSON code. Your entire output should just contain a JSON code block.",NA,NA,NA,"Create an itinerary for a 3-day trip to Moscow that uses the word founding less than twice. Don't add anything before and after the JSON code. Your entire output should just contain a JSON code block.",36,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_264",0.819672131147541,0.988337513079794,0.98930623426659,0,-0.0543074416987001,"ifeval","""v0.1.0""","instruction_prompt","Write a facebook post about a flea market in JSON format. Do not include keywords 'flea' and 'JSON' in the response.",NA,NA,NA,"Write a facebook post about a flea market in JSON format. Do not include keywords 'flea' and 'JSON' in the response.",21,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_265",0.926229508196721,1.65453944345099,0.693276684282746,0,-0.0761429033329732,"ifeval","""v0.1.0""","instruction_prompt","Write me a poem about a long lasting war. Add a postscript at the end starting with P.P.S",NA,NA,NA,"Write me a poem about a long lasting war. Add a postscript at the end starting with P.P.S",18,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_267",0.262295081967213,-0.991697261652426,0,1.56693903083138,0,"ifeval","""v0.1.0""","instruction_prompt","The Legend of the Sword and the Fairy is a movie in which Wan Wan is a villain. Write a story about Wan Wan's character in list format. Your entire response should be in English and in all capital letters.",NA,NA,NA,"The Legend of the Sword and the Fairy is a movie in which Wan Wan is a villain. Write a story about Wan Wan's character in list format. Your entire response should be in English and in all capital letters.",40,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
