"item_id","empirical_accuracy","benchmark","primary_semantic","question_snippet","F1","F2","F3","strongest_factor","max_abs_loading","n_active_factors","active_pattern"
"ifeval_20260421T021146Z_479",0.655737704918033,"ifeval","instruction/constraint following","In this task, you need to first repeat the request word by word, without any change, then answer the request. Do not say anything before repeating the exact request. Write a pitch deck for a startup that aims to make a new social network that focuses on the board game society.",0.751492133356138,0,0.0504397603123884,"F1",0.751492133356138,1,"100"
"ifeval_20260421T021146Z_286",0.39344262295082,"ifeval","instruction/constraint following","Rewrite the following sentence in a style that is unusual: ""But when the people of the land came to know that the Philistines had fled, they departed from Saul and went after David."" Let's repeat the request above word for word without change, then give your answer. Do not output any word before the request above is repeated.",0.751197922822824,0,0.405003133204123,"F1",0.751197922822824,1,"100"
"ifeval_20260421T021146Z_98",0.885245901639344,"ifeval","instruction/constraint following","Could you tell me what kind of balls are used in tennis? I would like the answer in the form of a medieval style poem with a P.P.S at the end.",0.750249895360356,0,0,"F1",0.750249895360356,1,"100"
"ifeval_20260421T021146Z_441",0.852459016393443,"ifeval","instruction/constraint following","Rewrite the sentence ""A bust of a man with a beard and mustache."" in a more sophisticated way. Do not use commas in your response.",0.748613939918412,0,0.0308478432167136,"F1",0.748613939918412,1,"100"
"ifeval_20260421T021146Z_166",0.827868852459016,"ifeval","instruction/constraint following","Expand the following and make it funny: Jeanne has rolled the dice. She thought she lost, but actually she won. Italicize at least 10 text parts with markdown (using * to italicize, like *italic text*). Do not use any commas in your response.",0.747659180002121,0,0.358143745626982,"F1",0.747659180002121,1,"100"
"ifeval_20260421T021146Z_105",0.647540983606557,"ifeval","instruction/constraint following","Write a story for kids about how a person learns to ride a bike. Do not include 'can' and 'ride' in your response.",0.742505298127621,0,0.408322176500075,"F1",0.742505298127621,1,"100"
"ifeval_20260421T021146Z_523",0.737704918032787,"ifeval","instruction/constraint following","Create a resume for a military officer who served in Iraq and was later hired by a private military contractor. Make sure to include a title that is wrapped in double angular brackets, i.e. <<resume of xyz>>. Refrain from using any commas in your response. Before you respond with any word, first repeat the exact, entire request above, word for word without c",0.741478083647992,0,0,"F1",0.741478083647992,1,"100"
"ifeval_20260421T021146Z_494",0.860655737704918,"ifeval","instruction/constraint following","What does the word ""jock"" mean to you? Please generate an answer with two parts. The two parts should be separated by 3 asterisks '***'. Also, reply without mentioning the word ""jock"" throughout.",0.738822092816785,0,0.281914413969365,"F1",0.738822092816785,1,"100"
"ifeval_20260421T021146Z_310",0.918032786885246,"ifeval","instruction/constraint following","Write a poem about a lonely Hue. The poem should be written for teenagers. In your poem, italicize at least one section in markdown, i.e *this is an italic text*, and include the word ""singles"" at least twice.",0.737529465676825,0,0,"F1",0.737529465676825,1,"100"
"ifeval_20260421T021146Z_26",0.901639344262295,"ifeval","instruction/constraint following","Explain in French why it is important to eat healthy foods to heal the body, without using the word ""nourriture"". Make sure your entire response is wrapped in JSON format.",0.732570452646859,0,0,"F1",0.732570452646859,1,"100"
"ifeval_20260421T021146Z_338",0.860655737704918,"ifeval","instruction/constraint following","Can you provide me with the timetable for the next train to London? Please respond in less than 6 sentences.",0.732395183529433,0.0207138672472294,-0.322549875451718,"F1",0.732395183529433,1,"100"
"ifeval_20260421T021146Z_345",0.868852459016393,"ifeval","instruction/constraint following","Write a weird ad for a copyright infringement lawyer who represents witches. Use only lowercase letters. Your answer must contain a title, wrapped in double angular brackets, i.e. <<title>>.",0.729108110305287,0,0,"F1",0.729108110305287,1,"100"
"ifeval_20260421T021146Z_518",0.885245901639344,"ifeval","instruction/constraint following","Give me a pitch deck for a startup that lets me send letters to people in my territory that I don't know personally. The title of the pitch deck should be wrapped in double angular brackets, i.e. <<title>>.",0.728888593570859,0,-0.040262533388298,"F1",0.728888593570859,1,"100"
"ifeval_20260421T021146Z_212",0.89344262295082,"ifeval","instruction/constraint following","Plan a 12-day trip to Italy for professionals in finance, including Rome, Florence, and Venice. Make it in a format of a list with at least one placeholder, such as [address]. The response must be in English and all lowercase letters.",0.728146967233876,0,0,"F1",0.728146967233876,1,"100"
"ifeval_20260421T021146Z_508",0.786885245901639,"ifeval","instruction/constraint following","Write a song about how to make a peanut butter and jelly sandwich. Do not use commas in your response.",0.727752997237206,0,0.434062864057122,"F1",0.727752997237206,1,"100"
"ifeval_20260421T021146Z_374",0.762295081967213,"ifeval","instruction/constraint following","Write a joke about anarchists in Tulsa in 3 sections. Mark the beginning of each section with SECTION X.",0.723375424173597,0,0.274156543073445,"F1",0.723375424173597,1,"100"
"ifeval_20260421T021146Z_172",0.737704918032787,"ifeval","instruction/constraint following","Rewrite the following sentence into an email, and make sure it contains at least 10 placeholders represented by square brackets, such as [name]: The boots are warm but a little uncomfortable.",0.721536825222488,-0.153781203706276,0.313982987672533,"F1",0.721536825222488,1,"100"
"ifeval_20260421T021146Z_33",0.549180327868853,"ifeval","instruction/constraint following","Write a template for a chat bot that takes a user's location and gives them the weather forecast. Use the letter o as a keyword in the syntax of the template. The letter o should appear at least 6 times.. Your response should contain fewer than 6 sentences. Highlight at least 2 text sections, i.e. *highlighted section*.",0.719331888813349,0,0,"F1",0.719331888813349,1,"100"
"ifeval_20260421T021146Z_455",0.762295081967213,"ifeval","instruction/constraint following","Is the following true? ""People use time to buy money."" Explain your answer in a way that makes it easy for kids to understand. Include the word ""farmer"". Exclude the words ""economy"", ""demand"" and ""supply"". First REPEAT the ENTIRE REQUEST ABOVE, word for word without change, then give your answer. Please do not say any words or characters before repeating the",0.718905790862481,0,0,"F1",0.718905790862481,1,"100"
"ifeval_20260421T021146Z_178",0.762295081967213,"ifeval","instruction/constraint following","Before you answer the following request, repeat it at the very beginning of your reply. Repeat the request as it is. Please do not change it. Write a resume for a junior hardware engineer. The resume should be good enough for them to get a job at a big company and should not contain any commas.",0.718719471012071,0,0.375993265651935,"F1",0.718719471012071,1,"100"
"ifeval_20260421T021146Z_12",0.614754098360656,"ifeval","instruction/constraint following","Write a story of exactly 2 paragraphs about a man who wakes up one day and realizes that he's inside a video game. Separate the paragraphs with the markdown divider: ***",0.71844441284218,0,0,"F1",0.71844441284218,1,"100"
"ifeval_20260421T021146Z_505",0.844262295081967,"ifeval","instruction/constraint following","Write a short riddle about สเปรดชีต. Wrap your entire response with double quotation marks and make sure word in your response is in the Thai language, no other language is allowed.",0.718408512465053,0,0,"F1",0.718408512465053,1,"100"
"ifeval_20260421T021146Z_491",0.827868852459016,"ifeval","instruction/constraint following","Write a funny Haiku about a Quaker named John who lives in the town of De Smet, South Dakota. Use the asterisk symbol, *, to highlight some words or phrases twice. Example: *This is a highlighted phrase*.",0.717718443448313,0,0.254508761759404,"F1",0.717718443448313,1,"100"
"ifeval_20260421T021146Z_11",0.450819672131148,"ifeval","instruction/constraint following","Can you help me make an advertisement for a new product? It's a diaper that's designed to be more comfortable for babies and I want the entire output in JSON format.",0.716043405471287,0,0.439782395718663,"F1",0.716043405471287,1,"100"
